STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO,FIPSPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GAL,GALMS,POSTMS
SC,SC0035,007,SC0035-007,RICHLAND LIBRARY NORTHEAST,7490 PARKLANE ROAD,COLUMBIA,29223,7618,RICHLAND,8037366575,BR,NC,18000,R_13,0,R_13,3432,R_13,52,R_13,2014,00,06,00,-80.9583490,34.0755930,45,079,19285,397893,21,113.03,2016,4506,17900,0,addresspoint,STD,NND
SC,SC0035,008,SC0035-008,RICHLAND LIBRARY NORTH MAIN,5306 NORTH MAIN STREET,COLUMBIA,29203,6114,RICHLAND,8037547734,BR,CC,10000,R_13,0,R_13,3432,R_13,52,R_13,2014,00,06,00,-81.0222120,34.0521780,45,079,16000,397893,12,106.00,2019,4506,17900,0,postalcode-sub,PCR,POC
SC,SC0035,009,SC0035-009,RICHLAND LIBRARY ST. ANDREWS,2916 BROAD RIVER ROAD,COLUMBIA,29210,5918,RICHLAND,8037726675,BR,NC,13000,R_13,0,R_13,3640,R_13,52,R_13,2014,00,06,00,-81.1029980,34.0474940,45,079,62395,397893,21,104.07,3008,4506,17900,0,addresspoint,STD,NND
SC,SC0035,010,SC0035-010,RICHLAND LIBRARY BALLENTINE,1321 DUTCH FORK RD.,IRMO,29063,8788,RICHLAND,8037999084,BR,NC,2300,R_13,0,R_13,3224,R_13,52,R_13,2014,00,06,00,-81.2352050,34.1246630,45,079,39475,397893,21,103.06,3000,4502,17900,0,addresspoint,STD,NND
SC,SC0035,011,SC0035-011,RICHLAND LIBRARY BLYTHEWOOD,218 MCNULTY ROAD,BLYTHEWOOD,29016,8553,RICHLAND,8036919806,BR,NC,4000,R_13,0,R_13,3224,R_13,52,R_13,2014,00,06,00,-80.9766480,34.2158050,45,079,07255,397893,21,101.02,1064,4502,17900,0,addresspoint,ADV,NND
SC,SC0035,012,SC0035-012,RICHLAND LIBRARY SANDHILLS,1 SUMMIT PARKWAY,COLUMBIA,29229,9057,RICHLAND,8036999230,BR,NC,10000,R_13,0,R_13,3432,R_13,52,R_13,2014,00,06,00,-80.8828152,34.1392392,45,079,00000,397893,21,114.17,1005,4502,17900,0,house,STD,NND
SC,SC0036,002,SC0036-002,SPARTANBURG COUNTY PUBLIC LIBRARY SYSTEM,151 S. CHURCH STREET,SPARTANBURG,29306,3241,SPARTANBURG,8645963507,CE,CC,105000,R_13,0,R_13,3822,R_13,52,R_13,2014,00,00,00,-81.9306426,34.9475486,45,083,68290,290818,13,212.00,1154,4504,43900,0,house,STD,NND
SC,SC0036,003,SC0036-003,BOILING SPRINGS LIBRARY,871 DOUBLE BRIDGE ROAD,BOILING SPRINGS,29316,8576,SPARTANBURG,8645783665,BR,NC,9000,R_13,0,R_13,2704,R_13,52,R_13,2014,00,00,00,-81.9825240,35.0414520,45,083,07345,290818,22,224.06,1001,4504,43900,0,addresspoint,STD,NND
SC,SC0036,004,SC0036-004,CHESNEE BRANCH LIBRARY,100 PICKENS AVENUE,CHESNEE,29323,1714,SPARTANBURG,8644612423,BR,NC,7773,R_13,0,R_13,2704,R_13,52,R_13,2014,00,00,00,-81.8591730,35.1386020,45,083,14050,290818,31,223.03,2096,4505,43900,0,addresspoint,STD,NND
SC,SC0036,005,SC0036-005,INMAN BRANCH LIBRARY,50 MILL STREET,INMAN,29349,1533,SPARTANBURG,8644728363,BR,NC,7765,R_13,0,R_13,2704,R_13,52,R_13,2014,00,00,00,-82.0930500,35.0460699,45,083,35755,290818,22,229.00,2096,4504,43900,0,house,STD,NND
SC,SC0036,006,SC0036-006,LANDRUM BRANCH LIBRARY,111 E. ASBURY DRIVE,LANDRUM,29356,1402,SPARTANBURG,8644572218,BR,NC,12500,R_13,0,R_13,2912,R_13,52,R_13,2014,00,00,00,-82.1733310,35.1792040,45,083,40075,290818,31,226.00,1085,4504,43900,0,addresspoint,ADV,NND
SC,SC0036,007,SC0036-007,MIDDLE TYGER BRANCH LIBRARY,170 GROCE ROAD,LYMAN,29365,1724,SPARTANBURG,8644394759,BR,NC,12500,R_13,0,R_13,3042,R_13,52,R_13,2014,00,00,00,-82.1218138,34.9428575,45,083,43315,290818,22,231.02,3059,4504,43900,0,house,STD,NND
SC,SC0036,008,SC0036-008,WESTSIDE BRANCH LIBRARY,5250 OAK GROVE ROAD,SPARTANBURG,29301,M,SPARTANBURG,8645746815,BR,CC,21000,R_13,0,R_13,3614,R_13,52,R_13,2014,00,00,00,-82.0015607,34.9238548,45,083,00000,290818,22,219.02,4002,4504,43900,0,street,DGL,POC
SC,SC0036,009,SC0036-009,WOODRUFF BRANCH LIBRARY,270 E. HAYNE STREET,WOODRUFF,29388,1922,SPARTANBURG,8644768770,BR,NC,11500,R_13,0,R_13,2600,R_13,52,R_13,2014,00,00,00,-82.0348280,34.7394920,45,083,79090,290818,31,236.00,4041,4504,43900,0,addresspoint,STD,NND
SC,SC0036,010,SC0036-010,SPARTANBURG COUNTY PUBLIC LIBRARIES BKMOBILE,151 S. CHURCH STREET,SPARTANBURG,29306,3241,SPARTANBURG,8645963512,BS,NC,-3,U_13,1,R_13,275,R_13,52,R_13,2014,00,00,00,-81.9306426,34.9475486,45,083,68290,290818,13,212.00,1154,4504,43900,0,house,STD,NND
SC,SC0036,012,SC0036-012,PACOLET BRANCH LIBRARY,390 WEST MAIN STREET,PACOLET,29372,2008,SPARTANBURG,8644740421,BR,NC,5600,R_13,0,R_13,2496,R_13,52,R_13,2014,00,00,00,-81.7675340,34.9018320,45,083,53845,290818,41,239.00,2086,4504,43900,0,addresspoint,STD,NND
SC,SC0036,013,SC0036-013,COWPENS BRANCH LIBRARY,181 SCHOOL STREET,COWPENS,29330,M,SPARTANBURG,8644630430,BR,NC,8800,R_13,0,R_13,2600,R_13,52,R_13,2014,00,00,00,-81.8029388,35.0196647,45,083,17260,290818,22,222.02,1019,4504,43900,0,house,STD,NND
SC,SC0037,002,SC0037-002,SUMTER COUNTY PUBLIC LIBRARY,111 N. HARVIN STREET,SUMTER,29150,4961,SUMTER,8037737273,CE,CC,45000,R_13,0,R_13,2964,R_13,52,R_13,2014,00,00,00,-80.3398460,33.9223310,45,085,70405,108002,13,13.00,2002,4506,44940,0,addresspoint,STD,NND
SC,SC0037,003,SC0037-003,SUMTER COUNTY LIBRARY BOOKMOBILE,111 N. HARVIN STREET,SUMTER,29150,4961,SUMTER,8037737273,BS,CC,-3,U_13,1,R_13,20,R_13,52,R_13,2014,00,00,00,-80.3398460,33.9223310,45,085,70405,108002,13,13.00,2002,4506,44940,0,addresspoint,STD,NND
SC,SC0037,004,SC0037-004,WESMARK BRANCH LIBRARY,180 W. WESMARK BLVD,SUMTER,29150,1964,SUMTER,8034698110,BR,CC,13800,R_13,0,R_13,2340,R_13,52,R_13,2014,00,00,00,-80.3846060,33.9509590,45,085,70405,108002,13,9.01,1025,4505,44940,0,addresspoint,STD,NND
SC,SC0037,005,SC0037-005,SOUTH SUMTER BRANCH LIBRARY,337 MANNING AVE,SUMTER,29150,5742,SUMTER,8037757132,BR,CC,1000,R_13,0,R_13,1040,R_13,52,R_13,2014,00,00,00,-80.3410230,33.9093960,45,085,70405,108002,13,15.00,2015,4506,44940,0,addresspoint,STD,NND
SC,SC0038,002,SC0038-002,UNION COUNTY CARNEGIE LIBRARY,300 EAST SOUTH STREET,UNION,29379,2349,UNION,8644277140,CE,NO,8000,R_13,0,R_13,2508,R_13,49,R_13,2014,00,00,00,-81.6209187,34.7134950,45,087,73105,27982,32,303.00,2022,4505,43900,0,house,STD,NND
SC,SC0038,004,SC0038-004,UNION COUNTY CARNEGIE LIBRARY BOOKMOBILE,300 EAST SOUTH STREET,UNION,29379,M,UNION,8644277140,CE,NO,-3,U_13,-3,U_13,-3,U_13,-3,U_13,2014,23,00,00,-81.6209187,34.7134950,45,087,73105,27982,32,303.00,2022,4505,43900,0,house,STD,NND
SC,SC0039,002,SC0039-002,WILLIAMSBURG COUNTY LIBRARY,215 NORTH JACKSON STREET,KINGSTREE,29556,3319,WILLIAMSBURG,8433559486,CE,NO,8685,R_13,0,R_13,1924,R_13,51,R_13,2014,00,00,00,-79.8322741,33.6650231,45,089,38590,33066,32,9706.00,5018,4506,0,0,house,STD,NND
SC,SC0039,003,SC0039-003,HEMINGWAY LIBRARY,306 NORTH MAIN STREET,HEMINGWAY,29554,9192,WILLIAMSBURG,8435587679,BR,NO,5790,R_13,0,R_13,1716,R_13,51,R_13,2014,00,00,00,-79.4470442,33.7561772,45,089,33145,33066,42,9703.00,2045,4506,0,0,house,STD,NND
SC,SC0039,005,SC0039-005,WILLIAMSBURG COUNTY LIBRARY BOOKMOBILE,215 NORTH JACKSON STREET,KINGSTREE,29556,3319,WILLIAMSBURG,8433557679,BS,NO,-3,U_13,1,R_13,75,R_13,50,R_13,2014,00,00,00,-79.8322741,33.6650231,45,089,38590,33066,32,9706.00,5018,4506,0,0,house,STD,NND
SC,SC0039,006,SC0039-006,DR. C. E. MURRAY BRANCH,72 C. E. MURRAY BLVD.,GREELEYVILLE,29056,8839,WILLIAMSBURG,8433559486,BR,NO,2351,R_13,0,R_13,2106,R_13,51,R_13,2014,00,00,00,-79.9920240,33.5815992,45,089,30535,33066,43,9707.00,3014,4506,0,0,house,STD,NND
SC,SC0040,002,SC0040-002,YORK COUNTY LIBRARY,138 EAST BLACK STREET,ROCK HILL,29730,4530,YORK,8039815858,CE,NC,33250,R_13,0,R_13,3386,R_13,52,R_13,2014,00,00,00,-81.0280990,34.9249260,45,091,61405,239415,13,605.01,2043,4505,16740,0,addresspoint,STD,NND
SC,SC0040,003,SC0040-003,CLOVER PUBLIC LIBRARY,107 KNOX STREET,CLOVER,29710,1465,YORK,8032223474,BR,NC,5000,R_13,0,R_13,2799,R_13,52,R_13,2014,00,00,00,-81.2271140,35.1085100,45,091,15355,239415,31,618.02,2024,4505,16740,0,addresspoint,STD,NND
SC,SC0040,004,SC0040-004,FORT MILL PUBLIC LIBRARY,1818 SECOND BAXTER CROSSING,FORT MILL,29708,6401,YORK,8035474114,BR,NC,12000,R_13,0,R_13,3039,R_13,52,R_13,2014,00,00,00,-80.9687810,35.0287650,45,091,00000,239415,21,610.04,1006,4505,16740,0,addresspoint,STD,NND
SC,SC0040,005,SC0040-005,LAKE WYLIE PUBLIC LIBRARY,185 BLUCHER CIRCLE,LAKE WYLIE,29710,8024,YORK,8038317774,BR,NC,5100,R_13,0,R_13,2799,R_13,52,R_13,2014,00,00,00,-81.0415950,35.1104750,45,091,39785,239415,21,617.07,1029,4505,16740,0,addresspoint,STD,NND
SC,SC0040,006,SC0040-006,YORK PUBLIC LIBRARY,21 EAST LIBERTY STREET,YORK,29745,1546,YORK,8036843751,BR,NC,11800,R_13,0,R_13,3039,R_13,52,R_13,2014,00,00,00,-81.2407720,34.9935080,45,091,79630,239415,31,616.02,2019,4505,16740,0,addresspoint,STD,NND
SC,SC0040,007,SC0040-007,YORK COUNTY LIBRARY BOOKMOBILE,138 EAST BLACK STREET,ROCK HILL,29730,4530,YORK,8039815841,BS,NC,-3,U_13,1,R_13,1360,R_13,52,R_13,2014,00,00,00,-81.0280990,34.9249260,45,091,61405,239415,13,605.01,2043,4505,16740,0,addresspoint,STD,NND
SC,SC8001,001,SC8001-001,NEWBERRY COUNTY LIBRARY,1100 FRIEND STREET,NEWBERRY,29108,3416,NEWBERRY,8032760854,CE,NO,21214,R_13,0,R_13,2704,R_13,52,R_13,2014,00,00,00,-81.6199281,34.2735014,45,071,49570,37568,32,9505.02,5008,4505,35140,1,house,STD,NND
SC,SC8001,002,SC8001-002,WHITMIRE MEMORIAL LIBRARY,1510 CHURCH STREET,WHITMIRE,29178,1431,NEWBERRY,8036943961,BR,NO,4111,R_13,0,R_13,1440,R_13,36,R_13,2014,00,00,00,-81.6062374,34.5004071,45,071,77380,37568,43,9503.00,4024,4505,35140,1,house,STD,NND
SC,SC8002,001,SC8002-001,SALUDA COUNTY LIBRARY,101 S MAIN STREET,SALUDA,29138,1703,SALUDA,8644454500,CE,NC,2276,R_13,0,R_13,2229,R_13,52,R_13,2014,00,00,00,-81.7721026,34.0015468,45,081,63250,20100,32,9602.01,1071,4503,17900,0,house,STD,NND
SC,SC8003,004,SC8003-001,ABBEVILLE COUNTY LIBRARY,1407 NORTH MAIN STREET,ABBEVILLE,29620,1671,ABBEVILLE,8644594009,CE,NO,9000,R_13,0,R_13,1960,R_13,49,R_13,2014,00,00,00,-82.3979650,34.1865510,45,001,00100,25008,32,9504.00,4036,4503,24940,1,addresspoint,STD,NND
SC,SC8003,005,SC8003-002,AGNEW BRANCH LIBRARY,429 WEST MAIN STREET,DONALDS,29638,8786,ABBEVILLE,8643798568,BR,NO,1200,R_13,0,R_13,2080,R_13,52,R_13,2014,00,00,00,-82.3508866,34.3708853,45,001,19870,25008,42,9501.00,3041,4503,24940,1,house,STD,NND
SC,SC8003,006,SC8003-003,CALHOUN FALLS BRANCH LIBRARY,409 WEST TUGALOO STREET,CALHOUN FALLS,29628,1246,ABBEVILLE,8644188724,BR,NO,1800,R_13,0,R_13,1950,R_13,52,R_13,2014,00,00,00,-82.5895420,34.0907720,45,001,10720,25008,42,9506.00,1050,4503,24940,1,addresspoint,ADV,NND
SC,SC8004,005,SC8004-001,GREENWOOD COUNTY LIBRARY,600 SOUTH MAIN ST.,GREENWOOD,29646,3210,GREENWOOD,8649414650,CE,NO,43999,R_13,0,R_13,3333,R_13,52,R_13,2014,00,00,00,-82.1595050,34.1870140,45,047,30895,69689,32,9704.00,2006,4503,24940,1,addresspoint,STD,NND
SC,SC8004,006,SC8004-002,NINETY-SIX BRANCH LIBRARY,100 SOUTH CAMBRIDGE STREET,NINETY-SIX,29666,M,GREENWOOD,8645434749,BR,NO,3750,R_13,0,R_13,2439,R_13,52,R_13,2014,00,00,00,-82.0239710,34.1741190,45,047,50290,69689,42,9707.02,4018,4503,24940,1,addresspoint,STD,NND
SC,SC8004,007,SC8004-003,WARE SHOALS BRANCH LIBRARY,54 SOUTH GREENWOOD AVENUE,WARE SHOALS,29692,1541,GREENWOOD,8644562813,BR,NC,9600,R_13,0,R_13,2635,R_13,49,R_13,2014,00,00,00,-82.2406050,34.3933240,45,047,74680,69689,42,9701.02,2028,4503,24940,1,addresspoint,STD,NND
SC,SC8004,008,SC8004-004,GREENWOOD COUNTY LIBRARY BOOKMOBILE,600 SOUTH MAIN STREET,GREENWOOD,29646,3210,GREENWOOD,8649414650,BS,NO,-3,U_13,1,R_13,1275,R_13,51,R_13,2014,00,00,00,-82.1595050,34.1870140,45,047,30895,69689,32,9704.00,2006,4503,24940,1,addresspoint,STD,NND
SD,SD0001,002,SD0001-002,WESSINGTON PUBLIC LIBRARY,240 WESSINGTON ST,WESSINGTON,57381,2107,BEADLE,6054582596,CE,NO,1222,R_13,0,R_13,416,R_13,52,R_13,2014,00,00,00,-98.6961527,44.4555074,46,005,70140,18299,43,9567.00,1579,4600,26700,1,house,STD,NND
SD,SD0002,002,SD0002-002,ALCESTER PUBLIC LIBRARY,500 DAKOTA,ALCESTER,57001,M,UNION,6059342601,CE,NO,3400,R_13,0,R_13,2366,R_13,52,R_13,2014,00,00,00,-96.6295369,43.0248104,46,127,00700,14804,43,201.00,3020,4600,43580,0,house,STD,NND
SD,SD0003,002,SD0003-002,BERESFORD PUBLIC LIBRARY,115 SOUTH THIRD STREET,BERESFORD,57004,2121,UNION,6057632782,CE,NO,9750,R_13,0,R_13,2236,R_13,52,R_13,2014,00,00,00,-96.7740790,43.0798400,46,127,04980,14804,42,201.00,2079,4600,43580,0,addresspoint,STD,NND
SD,SD0004,002,SD0004-002,BROOKINGS PUBLIC LIBRARY,515 THIRD STREET,BROOKINGS,57006,2022,BROOKINGS,6056929407,CE,NO,33000,R_13,0,R_13,3166,R_13,52,R_13,2014,00,00,00,-96.7965666,44.3031964,46,011,07580,33087,33,9588.02,3006,4600,15100,1,house,STD,NND
SD,SD0005,002,SD0005-002,CANTON PUBLIC LIBRARY,225 N BROADWAY,CANTON,57013,1757,LINCOLN,6059875831,CE,NO,7900,R_13,0,R_13,2496,R_13,52,R_13,2014,00,00,00,-96.5914990,43.3021860,46,083,09500,49886,32,102.00,2045,4600,43620,0,addresspoint,STD,NND
SD,SD0006,002,SD0006-002,CENTERVILLE COMMUNITY LIBRARY,421 FLORIDA,CENTERVILLE,57014,2153,TURNER,6055632540,CE,NO,4800,R_13,0,R_13,2756,R_13,52,R_13,2014,00,00,00,-96.9569554,43.1192957,46,125,11060,8365,43,9652.00,2074,4600,43620,0,house,STD,NND
SD,SD0009,002,SD0009-002,DELL RAPIDS CARNEGIE PUBLIC LIBRARY,513 N ORLEANS AVE,DELL RAPIDS,57022,1637,MINNEHAHA,6054283280,CE,NO,2250,R_13,0,R_13,2602,R_13,52,R_13,2014,00,00,00,-96.7102181,43.8244651,46,099,15980,179724,32,101.02,1052,4600,43620,0,house,ADV,NND
SD,SD0010,002,SD0010-002,ELK POINT-JEFFERSON COMMUNITY/SCHOOL LIBRARY,402 S DOUGLAS,ELK POINT,57025,2322,UNION,6053565941,CE,NO,5458,R_13,0,R_13,2740,R_13,51,R_13,2014,00,00,00,-96.6870851,42.6835087,46,127,18620,14804,42,202.00,2005,4600,43580,0,house,STD,NND
SD,SD0011,002,SD0011-002,ELKTON SCHOOL/COMMUNITY LIBRARY,508 BUFFALO ST,ELKTON,57026,M,BROOKINGS,6055424591,CE,NO,2478,R_13,0,R_13,1040,R_13,52,R_13,2014,00,00,00,-96.4826120,44.2317420,46,011,18700,33087,43,9586.00,4090,4600,15100,1,addresspoint,STD,NND
SD,SD0012,002,SD0012-002,MOODY COUNTY RESOURCE CENTER,610 WEST COMMUNITY DRIVE,FLANDREAU,57028,1060,MOODY,6059973326,CE,NO,8750,R_13,0,R_13,2754,R_13,51,R_13,2014,00,00,00,-96.6074701,44.0519346,46,101,21540,6416,43,9597.00,2090,4600,0,0,house,STD,NND
SD,SD0012,004,SD0012-004,COLMAN COMMUNITY LIBRARY- MOODY COUNTY,120 NORTH MAIN AVE.,COLMAN,57017,M,MOODY,6055343154,BR,NO,840,R_13,0,R_13,520,R_13,52,R_13,2014,00,00,00,-96.8139590,43.9832281,46,101,13220,6416,43,9596.00,2081,4600,0,0,house,ADV,NND
SD,SD0013,002,SD0013-002,FREEMAN PUBLIC LIBRARY,322 S MAIN ST,FREEMAN,57029,M,HUTCHINSON,6059257003,CE,NO,4925,R_13,0,R_13,2708,R_13,52,R_13,2014,00,00,00,-97.4372977,43.3523099,46,067,23020,7170,43,9686.00,2075,4600,0,0,house,STD,NND
SD,SD0015,002,SD0015-002,HURLEY PUBLIC LIBRARY,603 CENTER AVENUE,HURLEY,57036,M,TURNER,6052385680,CE,NO,660,R_13,0,R_13,1040,R_13,52,R_13,2014,00,00,00,-97.0895090,43.2829691,46,125,30980,8365,42,9652.00,1083,4600,43620,0,house,STD,NND
SD,SD0016,002,SD0016-002,IRENE SCHOOL/COMMUNITY LIBRARY,130 E STATE ST,IRENE,57037,M,TURNER,6052633311,CE,NO,3000,R_13,0,R_13,2946,R_13,52,R_13,2014,00,00,00,-97.1574384,43.0851007,46,125,31940,8365,43,9652.00,2149,4600,43620,0,house,STD,NND
SD,SD0017,002,SD0017-002,LENNOX COMMUNITY LIBRARY,208 W. 5TH STREET,LENNOX,57039,M,LINCOLN,6056472203,CE,NO,4853,R_13,0,R_13,2054,R_13,52,R_13,2014,00,00,00,-96.8939290,43.3506040,46,083,36380,49886,42,103.00,2075,4600,43620,0,addresspoint,ADV,NND
SD,SD0018,002,SD0018-002,MADISON PUBLIC LIBRARY,209 E CENTER,MADISON,57042,2940,LAKE,6052567525,CE,NO,12000,R_13,0,R_13,3016,R_13,52,R_13,2014,00,00,00,-97.1115581,44.0051018,46,079,40220,12078,32,9602.00,4034,4600,0,0,house,STD,NND
SD,SD0021,002,SD0021-002,PARKER PUBLIC LIBRARY,115 N MAIN AVENUE,PARKER,57053,M,TURNER,6052975552,CE,NO,2808,R_13,0,R_13,1716,R_13,52,R_13,2014,00,00,00,-97.1366117,43.3978486,46,125,48380,8365,42,9651.00,4060,4600,43620,0,house,STD,NND
SD,SD0024,002,SD0024-002,TYNDALL PUBLIC LIBRARY,110 W 17TH AVE,TYNDALL,57066,M,BON HOMME,6055893266,CE,NO,1344,R_13,0,R_13,884,R_13,52,R_13,2014,00,00,00,-97.8642159,42.9922914,46,009,64860,7010,43,9676.00,2186,4600,0,0,house,STD,NND
SD,SD0025,002,SD0025-002,SCOTLAND COMMUNITY LIBRARY,711 4TH ST,SCOTLAND,57059,2135,BON HOMME,6055832340,CE,NO,4200,R_13,0,R_13,2016,R_13,52,R_13,2014,00,00,00,-97.7161185,43.1484337,46,009,57940,7010,43,9676.00,1147,4600,0,0,house,STD,NND
SD,SD0026,002,SD0026-002,EDITH B SIEGRIST VERMILLION PUBLIC LIBRARY,18 CHURCH STREET,VERMILLION,57069,3025,CLAY,6056777060,CE,NO,22890,R_13,0,R_13,3161,R_13,52,R_13,2014,00,06,00,-96.9307936,42.7791893,46,027,66700,13937,32,9659.00,1050,4600,46820,1,house,STD,NND
SD,SD0027,002,SD0027-002,VIBORG PUBLIC LIBRARY,110 N MAIN,VIBORG,57070,M,TURNER,6053265481,CE,NO,1440,R_13,0,R_13,1450,R_13,52,R_13,2014,00,00,00,-97.0815692,43.1704338,46,125,67020,8365,43,9652.00,3079,4600,43620,0,house,STD,NND
SD,SD0030,002,SD0030-002,YANKTON COMMUNITY LIBRARY,515 WALNUT,YANKTON,57078,4042,YANKTON,6056685276,CE,NO,15000,R_13,0,R_13,3252,R_13,52,R_13,2014,00,00,00,-97.3937292,42.8726456,46,135,73060,22664,33,9661.00,3000,4600,49460,1,house,STD,NND
SD,SD0032,002,SD0032-002,HAMLIN-CODINGTON REGIONAL LIBRARY,3 8TH AVE. SE,WATERTOWN,57201,4837,CODINGTON,6057531011,CE,NO,2200,R_13,0,R_13,1612,R_13,52,R_13,2014,00,00,00,-97.1178039,44.8916302,46,029,69300,27855,33,9544.00,4029,4600,47980,1,house,STD,NND
SD,SD0032,003,SD0032-003,HAMLIN-CODINGTON REGIONAL LIBRARY-BOOKMOBILE,912 8TH ST SE,WATERTOWN,57201,5265,CODINGTON,6057531011,BS,NO,-3,U_13,1,R_13,540,R_13,36,R_13,2014,00,00,00,-97.1045552,44.8899014,46,029,69300,27855,33,9545.01,1028,4600,47980,1,house,STD,NND
SD,SD0033,002,SD0033-002,WATERTOWN REGIONAL LIBRARY,160 6TH ST NE,WATERTOWN,57201,2778,CODINGTON,6058826220,CE,NO,34460,R_13,0,R_13,3588,R_13,52,R_13,2014,00,00,00,-97.1042516,44.9025539,46,029,69300,27855,33,9543.01,2022,4600,47980,1,house,STD,NND
SD,SD0037,002,SD0037-002,EMIL M. LARSON LIBRARY,120 N COMMERCIAL,CLARK,57225,1524,CLARK,6055325571,CE,NO,1568,R_13,0,R_13,1352,R_13,52,R_13,2014,00,00,00,-97.7332038,44.8779814,46,025,12180,3628,43,9558.00,6009,4600,0,0,house,STD,NND
SD,SD0038,002,SD0038-002,HAZEL L. MEYER MEMORIAL LIBRARY,114 1ST STREET,DE SMET,57231,M,KINGSBURY,6058543842,CE,NO,3870,R_13,0,R_13,1122,R_13,52,R_13,2014,00,00,00,-97.5544720,44.3849480,46,077,16260,5080,43,9582.00,1090,4600,0,0,postalcode-main,ABR,POC
SD,SD0041,002,SD0041-002,GARY PUBLIC LIBRARY,1113 SUMMIT STREET,GARY,57237,M,DEUEL,6052725651,CE,NO,2000,R_13,0,R_13,624,R_13,52,R_13,2014,00,00,00,-96.4548787,44.7934388,46,039,23860,4303,43,9536.00,1289,4600,0,0,house,STD,NND
SD,SD0042,002,SD0042-002,DOROTHEE PIKE MEMORIAL LIBRARY,225 N MAIN AVE,LAKE PRESTON,57249,M,KINGSBURY,6058474843,CE,NO,392,R_13,0,R_13,840,R_13,52,R_13,2014,00,00,00,-97.3773097,44.3626221,46,077,35500,5080,43,9581.00,1191,4600,0,0,house,STD,NND
SD,SD0043,002,57624-9702,GRANT COUNTY-STOCKHOLM BRANCH,202 N MAIN ST,STOCKHOLM,57264,M,GRANT,6056762307,BR,NO,80,R_13,0,R_13,364,R_13,52,R_13,2014,00,00,00,-96.8019331,45.1003599,46,051,61740,7289,43,9533.00,2315,4600,0,0,house,STD,NND
SD,SD0043,003,57216-0108,GRANT COUNTY-BIG STONE CITY BRANCH,655 WALNUT ST,BIG STONE CITY,57216,2146,GRANT,6058628113,BR,NO,840,R_13,0,R_13,364,R_13,52,R_13,2014,00,00,00,-96.4648374,45.2942083,46,051,05540,7289,42,9531.00,1023,4600,0,0,house,STD,NND
SD,SD0043,004,57259-0037,GRANT COUNTY-REVILLO BRANCH,310 N 4TH AVE,REVILLO,57259,M,GRANT,9999999999,BR,NO,370,R_13,0,R_13,364,R_13,52,R_13,2014,00,00,00,-96.5741995,45.0158397,46,051,54220,7289,43,9533.00,1219,4600,0,0,house,STD,NND
SD,SD0043,005,SD0043-005,GRANT COUNTY PUBLIC LIBRARY,207 EAST PARK AVE,MILBANK,57252,2427,GRANT,6054326543,CE,NO,8464,R_13,0,R_13,2392,R_13,52,R_13,2014,00,00,00,-96.6371457,45.2163747,46,051,42260,7289,33,9531.00,4020,4600,0,0,house,STD,NND
SD,SD0043,006,SD0043-006,GRANT COUNTY-STRANDBURG BRANCH,200 MAIN,STRANDBURG,57265,M,GRANT,9999999999,BR,NO,200,R_13,0,R_13,364,R_13,52,R_13,2014,00,00,00,-96.8019327,45.1003529,46,051,61740,7289,43,9533.00,2315,4600,0,0,house,STD,NND
SD,SD0044,002,SD0044-002,SISSETON MEMORIAL LIBRARY,305 E MAPLE ST,SISSETON,57262,1524,ROBERTS,6056897391,CE,NO,7200,R_13,0,R_13,2392,R_13,52,R_13,2014,00,00,00,-97.0466737,45.6637723,46,109,59260,10305,43,9404.00,2035,4600,0,0,house,STD,NND
SD,SD0045,002,SD0045-002,WAUBAY PUBLIC LIBRARY,94 NORTH MAIN ST,WAUBAY,57273,M,DAY,6059474748,CE,NO,1500,R_13,0,R_13,1768,R_13,52,R_13,2014,00,00,00,-97.3047412,45.3296737,46,037,69340,5617,43,9529.00,1339,4600,0,0,house,STD,NND
SD,SD0046,002,SD0046-002,WEBSTER PUBLIC LIBRARY,800 MAIN STREET,WEBSTER,57274,1454,DAY,6053453263,CE,NO,2577,R_13,0,R_13,1560,R_13,52,R_13,2014,00,00,00,-97.5201164,45.3333164,46,037,69780,5617,43,9528.00,2057,4600,0,0,house,STD,NND
SD,SD0049,002,SD0049-002,MITCHELL PUBLIC LIBRARY,221 N DUFF STREET,MITCHELL,57301,2525,DAVISON,6059958480,CE,NO,22200,R_13,0,R_13,3120,R_13,52,R_13,2014,00,00,00,-98.0282684,43.7106658,46,035,43100,19839,33,9628.00,2033,4600,33580,1,house,STD,NND
SD,SD0050,002,SD0050-002,HANSON COMMUNITY LIBRARY,600  JUNIPER STREET,ALEXANDRIA,57311,M,HANSON,6052394549,CE,NO,3355,R_13,0,R_13,520,R_13,52,R_13,2014,00,06,07,-97.7842098,43.6540319,46,061,00820,3407,43,9641.00,2099,4600,33580,1,street,DGL,POC
