STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO,FIPSPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GAL,GALMS,POSTMS,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB
TX,TX0397,002,485,FOREST HILL PUBLIC LIBRARY,00,00,00,-97.269914,32.653665,48,439,26544,1945360,21,1111.02,3001,4833,19100,0,addresspoint,STD,NND,6962 FOREST HILL DR,FOREST HILL,76140,1250,TARRANT,8175515354,CE,NC,7700,R_14,0,R_14,1664,R_14,52,R_14,2015
TX,TX0398,002,486,EVERMAN PUBLIC LIBRARY,00,00,00,-97.2871208,32.6311057,48,439,24912,1945360,21,1112.02,2015,4833,19100,0,house,STD,NND,100 N RACE ST,EVERMAN,76140,3240,TARRANT,8175510726,CE,NC,4500,R_14,0,R_14,1750,R_14,50,R_14,2015
TX,TX0400,002,488,SALADO PUBLIC LIBRARY DISTRICT,00,00,00,-97.5337941,30.9564311,48,027,64268,329140,42,234.03,2088,4831,28660,0,house,STD,NND,1151 N MAIN ST,SALADO,76571,6222,BELL,2549479191,CE,NC,7200,R_14,0,R_14,2372,R_14,51,R_14,2015
TX,TX0401,002,489,LAKE WHITNEY LIBRARY,00,00,00,-97.3154503,31.9524904,48,217,78664,34848,42,9606,1004,4825,0,0,house,STD,NND,602 E JEFFERSON AVE,WHITNEY,76692,M,HILL,2546944639,CE,NO,6300,R_14,0,R_14,2132,R_14,52,R_14,2015
TX,TX0402,002,49,BROWNSVILLE PUBLIC LIBRARY,00,00,00,-97.5096677,25.9403538,48,061,10768,420392,12,130.03,1011,4834,15180,0,house,STD,NND,2600 CENTRAL BLVD,BROWNSVILLE,78520,8824,CAMERON,9565481055,CE,CC,46365,R_14,0,R_14,3317,R_14,52,R_14,2015
TX,TX0402,003,49.362,SOUTHMOST BRANCH LIBRARY,00,00,00,-97.4499598,25.8965642,48,061,10768,420392,12,133.06,1008,4834,15180,0,house,ADV,NND,4320 SOUTHMOST BLVD,BROWNSVILLE,78521,4866,CAMERON,9565481055,BR,CC,20000,R_14,0,R_14,2602,R_14,52,R_14,2015
TX,TX0403,002,490,CITY OF WOLFFORTH LIBRARY,00,00,00,-102.012418,33.489067,48,303,00000,293974,41,104.08,1043,4819,31180,0,postalcode-main,NCF,POC,508 E HWY 62/82,WOLFFORTH,79382,M,LUBBOCK,8068554150,CE,NC,6500,R_14,0,R_14,2868,R_14,52,R_14,2015
TX,TX0405,002,492,GUTHRIE CSD & KING COUNTY CONSOLIDATED LIBRARY,00,00,00,-100.323145,33.620621,48,269,31640,262,43,9501,1281,4813,0,0,postalcode-main,NCF,POC,301 JAGUAR LN,GUTHRIE,79236,M,KING,8065964069,CE,NO,1350,R_14,0,R_14,1008,R_14,51,R_14,2015
TX,TX0406,002,5,ALICIA SALINAS PUBLIC LIBRARY,00,00,00,-98.0732903,27.7531253,48,249,01852,41353,32,9504,2030,4834,10860,1,house,STD,NND,401 E 3RD ST,ALICE,78332,4798,JIM WELLS,3616649506,CE,NO,12000,R_14,0,R_14,2880,R_14,52,R_14,2015
TX,TX0406,003,5.2,ORANGE GROVE SCHOOL/PUBLIC LIBRARY,00,00,00,-97.984217,27.963697,48,249,77422,41353,42,9501,3100,4834,10860,1,postalcode-main,ABG,POC,STATE HWY 359 & FM RD 624,ORANGE GROVE,78372,M,JIM WELLS,3613842461,BR,NO,5234,R_14,0,R_14,1600,R_14,48,R_14,2015
TX,TX0406,004,5.3,PREMONT PUBLIC LIBRARY,00,00,00,-98.144677,27.327233,48,249,00000,41353,41,9507,4281,4834,10860,1,postalcode-main,NCF,POC,US 281 AND STATE HIGHWAY 716,PREMONT,78375,M,JIM WELLS,3613483815,BR,NO,1500,R_14,0,R_14,1091,R_14,50,R_14,2015
TX,TX0407,002,50,BROWNWOOD PUBLIC LIBRARY,00,00,00,-98.981243,31.7175079,48,049,10780,37653,33,9507,2141,4811,15220,1,house,STD,NND,600 CARNEGIE ST,BROWNWOOD,76801,7038,BROWN,3256460155,CE,NO,10000,R_14,0,R_14,2620,R_14,52,R_14,2015
TX,TX0407,003,50.364,BROWNWOOD PUBLIC LIBRARY LOCAL HISTORY & GENEALOGY LIBRARY,00,00,00,-98.980129,31.722723,48,049,10780,37653,33,9507,2029,4811,15220,1,addresspoint,STD,NND,213 S BROADWAY ST,BROWNWOOD,76801,M,BROWN,3256466006,BR,NO,1550,R_14,0,R_14,1611,R_14,45,R_14,2015
TX,TX0408,002,51,BRYAN+COLLEGE STATION PUBLIC LIBRARY SYSTEM,00,00,00,-96.3720122,30.6735911,48,041,10912,209152,13,6.03,1044,4817,17780,0,house,STD,NND,201 E 26TH ST,BRYAN,77803,5356,BRAZOS,9792095600,CE,CC,25500,R_14,0,R_14,2895,R_14,52,R_14,2015
TX,TX0408,003,51.57,LARRY J RINGER PUBLIC LIBRARY,00,00,00,-96.314993,30.590629,48,041,15976,209152,13,18.03,1000,4817,17780,0,addresspoint,STD,NND,1818 HARVEY MITCHELL PKWY S,COLLEGE STATION,77845,4297,BRAZOS,9797643416,BR,CC,16000,R_14,0,R_14,3336,R_14,52,R_14,2015
TX,TX0408,005,51.301,CARNEGIE CENTER OF BRAZOS VALLEY HISTORY,00,00,00,-96.373502,30.673054,48,041,10912,209152,13,6.03,1042,4817,17780,0,addresspoint,STD,NND,111 S MAIN ST,BRYAN,77803,3243,BRAZOS,9792095630,BR,CC,6000,R_14,0,R_14,1672,R_14,52,R_14,2015
TX,TX0408,006,51.379,CLARA B MOUNCE PUBLIC LIBRARY,00,00,00,-96.3720122,30.6735911,48,041,10912,209152,13,6.03,1044,4817,17780,0,house,STD,NND,201 E 26TH ST,BRYAN,77803,5356,BRAZOS,9792095600,BR,CC,25500,R_14,0,R_14,2920,R_14,52,R_14,2015
TX,TX0409,002,52,BUFFALO PUBLIC LIBRARY,00,00,00,-96.084838,31.467103,48,289,00000,16861,43,9501,3048,4817,0,0,street,DGL,POC,1005 HILL ST,BUFFALO,75831,M,LEON,9033224146,CE,NO,3000,R_14,0,R_14,1540,R_14,50,R_14,2015
TX,TX0410,002,54,BURKBURNETT LIBRARY,00,00,00,-98.5732059,34.0982659,48,485,11368,132355,31,135.01,1032,4813,48660,0,house,STD,NND,215 E 4TH ST,BURKBURNETT,76354,3446,WICHITA,9405692991,CE,NC,5950,R_14,0,R_14,2015,R_14,52,R_14,2015
TX,TX0411,002,55,BURLESON PUBLIC LIBRARY,00,00,00,-97.3274159,32.5407152,48,251,11428,157456,21,1302.08,2001,4825,19100,0,house,STD,NND,248 SW JOHNSON AVE,BURLESON,76028,4765,JOHNSON,8174269210,CE,NC,17000,R_14,0,R_14,2526,R_14,52,R_14,2015
TX,TX0412,002,56,BURNET COUNTY LIBRARY SYSTEM,00,00,00,-98.227361,30.757364,48,053,11464,44943,32,9603,5016,4825,0,0,addresspoint,STD,NND,100 E WASHINGTON ST,BURNET,78611,3114,BURNET,5127155228,CE,NO,10231,R_14,0,R_14,2214,R_14,52,R_14,2015
TX,TX0412,003,56.58,BERTRAM FREE LIBRARY,00,00,00,-98.054667,30.743362,48,053,07864,44943,42,9601,2042,4825,0,0,addresspoint,STD,NND,170 N GABRIEL ST,BERTRAM,78605,4361,BURNET,5123552113,BR,NO,8550,R_14,0,R_14,1968,R_14,52,R_14,2015
TX,TX0412,005,56.61,MARBLE FALLS PUBLIC LIBRARY,00,00,00,-98.278349,30.570296,48,053,46584,44943,32,9607,3043,4825,0,0,addresspoint,STD,NND,101 MAIN ST,MARBLE FALLS,78654,5722,BURNET,8306933023,BR,NO,15200,R_14,0,R_14,1976,R_14,52,R_14,2015
TX,TX0412,006,56.59,OAKALLA PUBLIC LIBRARY,00,00,00,-97.920913,30.982614,48,053,00000,44943,42,9601,1068,4825,0,0,addresspoint,STD,NND,29011 FM 963,OAKALLA,78608,M,BURNET,5125669085,BR,NO,800,R_14,0,R_14,676,R_14,52,R_14,2015
TX,TX0412,007,56.60,HERMAN BROWN FREE LIBRARY,00,00,00,-98.227361,30.757364,48,053,11464,44943,32,9603,5016,4825,0,0,addresspoint,STD,NND,100 E WASHINGTON ST,BURNET,78611,3114,BURNET,5127155228,BR,NO,10231,R_14,0,R_14,1984,R_14,52,R_14,2015
TX,TX0413,002,57,HARRIE P WOODSON MEMORIAL LIBRARY,00,00,00,-96.70112,30.5317546,48,051,11836,17253,32,9703,2027,4817,17780,0,house,STD,NND,704 W HWY 21,CALDWELL,77836,1129,BURLESON,9795674111,CE,NC,5200,R_14,0,R_14,2220,R_14,52,R_14,2015
TX,TX0414,002,58,CAMERON PUBLIC LIBRARY,00,00,00,-96.974027,30.8517079,48,331,12040,24256,32,9504.02,1000,4817,0,0,house,STD,NND,304 E 3RD ST,CAMERON,76520,3350,MILAM,2546972401,CE,NO,4000,R_14,0,R_14,1924,R_14,52,R_14,2015
TX,TX0415,002,59,HEMPHILL COUNTY LIBRARY,00,00,00,-100.3820667,35.9128774,48,211,12412,4180,33,9503,2075,4813,0,0,house,STD,NND,500 MAIN ST,CANADIAN,79014,2702,HEMPHILL,8063235282,CE,NO,12700,R_14,0,R_14,2303,R_14,52,R_14,2015
TX,TX0416,002,6,ALLEN PUBLIC LIBRARY,00,00,00,-96.6715176,33.1051066,48,085,01924,885241,21,315.08,1008,4803,19100,0,house,STD,NND,300 N ALLEN DR,ALLEN,75013,2540,COLLIN,2145094900,CE,NC,53030,R_14,0,R_14,3203,R_14,52,R_14,2015
TX,TX0417,002,60,VAN ZANDT COUNTY LIBRARY,00,00,00,-95.8725513,32.5609933,48,467,12496,52910,32,9507,1049,4805,0,0,house,STD,NND,317 1ST MONDAY LN,CANTON,75103,1052,VAN ZANDT,9035674276,CE,NO,10000,R_14,0,R_14,1576,R_14,50,R_14,2015
TX,TX0418,002,61,CANYON AREA LIBRARY,00,00,00,-101.928448,34.980924,48,381,12532,128220,31,218.01,2038,4813,11100,0,addresspoint,STD,NND,1501 3RD AVE,CANYON,79015,2832,RANDALL,8066555015,CE,NC,10500,R_14,0,R_14,2383,R_14,52,R_14,2015
TX,TX0419,002,62,TYE PRESTON MEMORIAL LIBRARY,00,00,00,-98.1788795,29.8510682,48,091,12580,123694,42,3106.07,2004,4821,41700,0,house,STD,NND,16311 S ACCESS RD,CANYON LAKE,78133,5081,COMAL,8309643744,CE,NC,18000,R_14,0,R_14,3093,R_14,52,R_14,2015
TX,TX0420,002,63,DIMMIT COUNTY PUBLIC LIBRARY,00,00,00,-99.863232,28.523819,48,127,12988,11089,33,9502,4024,4823,0,0,addresspoint,STD,NND,200 N 9TH ST,CARRIZO SPRINGS,78834,3704,DIMMIT,8308765788,CE,NO,4245,R_14,0,R_14,2450,R_14,52,R_14,2015
TX,TX0421,002,64,CARROLLTON PUBLIC LIBRARY,00,00,00,-96.893907,32.971641,48,113,13024,2518638,21,137.16,3013,4824,19100,0,addresspoint,STD,NND,1700 KELLER SPRINGS RD,CARROLLTON,75006,2900,DALLAS,9724664800,CE,NC,42000,R_14,0,R_14,2392,R_14,52,R_14,2015
TX,TX0421,004,64.340,CARROLLTON PUBLIC LIBRARY @ HEBRON AND JOSEY,00,00,00,-96.884802,33.02653,48,121,13024,753363,21,216.28,2020,4824,19100,0,addresspoint,STD,NND,4220 N JOSEY LN,CARROLLTON,75010,4600,DALLAS,9724664800,BR,NC,37000,R_14,0,R_14,2475,R_14,52,R_14,2015
TX,TX0422,002,65,SAMMY BROWN LIBRARY,00,00,00,-94.339464,32.1523234,48,365,13108,23769,32,9504,6022,4801,0,0,house,STD,NND,319 S MARKET ST,CARTHAGE,75633,2625,PANOLA,9036936741,CE,NO,14200,R_14,0,R_14,2367,R_14,52,R_14,2015
TX,TX0423,002,66,CASTROVILLE PUBLIC LIBRARY,00,00,00,-98.8798664,29.3534278,48,325,13312,47894,31,1.01,4049,4823,41700,0,house,STD,NND,802 LONDON ST,CASTROVILLE,78009,4032,MEDINA,8309314095,CE,NC,4040,R_14,0,R_14,2245,R_14,52,R_14,2015
TX,TX0424,002,67,CEDAR PARK PUBLIC LIBRARY,00,00,00,-97.823523,30.519247,48,491,13552,489250,21,203.13,2025,4831,12420,0,addresspoint,STD,NND,550 DISCOVERY BLVD,CEDAR PARK,78613,2200,WILLIAMSON,5124015600,CE,NC,25500,R_14,0,R_14,3445,R_14,52,R_14,2015
TX,TX0425,002,68,FANNIE BROWN BOOTH MEMORIAL LIBRARY,00,00,00,-94.1849959,31.7997034,48,419,13732,25515,33,9504,4041,4801,0,0,house,STD,NND,619 TENAHA ST,CENTER,75935,3553,SHELBY,9365985522,CE,NO,3362,R_14,0,R_14,1680,R_14,48,R_14,2015
TX,TX0427,002,7,ALPINE PUBLIC LIBRARY,00,00,00,-103.6687531,30.3564204,48,043,02104,9173,33,9503,2152,4823,0,0,house,STD,NND,805 W AVE E,ALPINE,79830,5900,BREWSTER,4328372621,CE,NO,8832,R_14,0,R_14,2358,R_14,52,R_14,2015
TX,TX0428,002,70,CHICO PUBLIC LIBRARY INC,00,00,00,-97.7974152,33.2946763,48,497,14620,61638,42,1504.01,2038,4813,19100,0,house,STD,NND,106 W JACKSBORO ST,CHICO,76431,M,WISE,9406442330,CE,NC,3750,R_14,0,R_14,2400,R_14,50,R_14,2015
TX,TX0429,002,71,CHILDRESS PUBLIC LIBRARY,00,00,00,-100.2063352,34.4225372,48,075,14668,7089,33,9502,1121,4813,0,0,house,STD,NND,117 AVE B NE,CHILDRESS,79201,4509,CHILDRESS,9409378421,CE,NO,3600,R_14,0,R_14,1780,R_14,50,R_14,2015
TX,TX0430,002,72,CISCO PUBLIC LIBRARY,00,00,00,-98.9828103,32.3878362,48,133,15004,18176,33,9503,3012,4811,0,0,house,STD,NND,600 AVE G,CISCO,76437,3039,EASTLAND,2544421020,CE,NO,2304,R_14,0,R_14,780,R_14,52,R_14,2015
TX,TX0431,002,73,BURTON MEMORIAL LIBRARY,00,00,00,-100.886179,34.940152,48,129,15112,3543,43,9502,1032,4813,0,0,postalcode-sub,PCR,POC,217 S KEARNEY,CLARENDON,79226,M,DONLEY,8068743685,CE,NO,5000,R_14,0,R_14,2008,R_14,52,R_14,2015
TX,TX0432,002,74,RED RIVER COUNTY PUBLIC LIBRARY,00,00,00,-95.050835,33.6124181,48,387,15160,12446,33,9505,2074,4804,0,0,house,STD,NND,307 N WALNUT ST,CLARKSVILLE,75426,3038,RED RIVER,9034273991,CE,NO,5600,R_14,0,R_14,1480,R_14,52,R_14,2015
TX,TX0434,002,76,CLEBURNE PUBLIC LIBRARY,00,00,00,-97.3884419,32.347179,48,251,15364,157456,31,1308,4041,4825,19100,0,house,STD,NND,302 W HENDERSON ST,CLEBURNE,76033,5448,JOHNSON,8176450934,CE,NC,14204,R_14,0,R_14,2390,R_14,52,R_14,2015
TX,TX0435,002,77,AUSTIN MEMORIAL LIBRARY,00,00,00,-95.0870205,30.3402817,48,291,15436,78117,31,7003,2009,4836,26420,0,house,STD,NND,220 S BONHAM AVE,CLEVELAND,77327,4548,LIBERTY,2815923920,CE,NC,13145,R_14,0,R_14,2295,R_14,51,R_14,2015
TX,TX0436,002,79,CLYDE PUBLIC LIBRARY,00,00,00,-99.4939177,32.4065149,48,059,15676,13513,32,301.01,2054,4811,10180,0,house,STD,NND,125 OAK ST,CLYDE,79510,M,CALLAHAN,3258935315,CE,NC,4641,R_14,0,R_14,1664,R_14,52,R_14,2015
TX,TX0437,002,80,COLEMAN PUBLIC LIBRARY,00,00,00,-99.4230245,31.8280818,48,083,15916,8430,33,9503,3039,4811,0,0,house,STD,NND,402 S COMMERCIAL AVE,COLEMAN,76834,4202,COLEMAN,3256253043,CE,NO,12500,R_14,0,R_14,1731,R_14,52,R_14,2015
TX,TX0438,002,81,MITCHELL COUNTY PUBLIC LIBRARY,00,00,00,-100.8682512,32.3902057,48,335,16120,9076,33,9502,2081,4811,0,0,house,STD,NND,340 OAK ST,COLORADO CITY,79512,6230,MITCHELL,3257283968,CE,NO,6890,R_14,0,R_14,2046,R_14,52,R_14,2015
TX,TX0439,002,82,NESBITT MEMORIAL LIBRARY,00,00,00,-96.541394,29.70428,48,089,16168,20719,33,7505,2023,4810,0,0,addresspoint,STD,NND,529 WASHINGTON ST,COLUMBUS,78934,2326,COLORADO,9797323392,CE,NO,9300,R_14,0,R_14,2584,R_14,52,R_14,2015
TX,TX0440,002,83,COMANCHE PUBLIC LIBRARY,00,00,00,-98.6038775,31.8994646,48,093,16192,13550,33,9503,2056,4811,0,0,house,STD,NND,311 N AUSTIN ST,COMANCHE,76442,2405,COMANCHE,3253562122,CE,NO,4500,R_14,0,R_14,1822,R_14,52,R_14,2015
TX,TX0441,002,84,COMFORT PUBLIC LIBRARY,00,00,00,-98.907762,29.967015,48,259,16228,38880,32,9701,1031,4821,41700,0,addresspoint,STD,NND,701 HIGH ST,COMFORT,78013,M,KENDALL,8309952398,CE,NC,5400,R_14,0,R_14,1422,R_14,52,R_14,2015
TX,TX0442,002,85,COMMERCE PUBLIC LIBRARY,00,00,00,-95.8982046,33.2506451,48,231,16240,88493,32,9605,3037,4804,19100,0,house,STD,NND,1210 PARK ST,COMMERCE,75428,2645,HUNT,9038866858,CE,NC,9300,R_14,0,R_14,2080,R_14,52,R_14,2015
TX,TX0443,002,86,MONTGOMERY COUNTY MEMORIAL LIBRARY SYSTEM,00,00,00,-95.469213,30.306632,48,339,16432,518947,13,6933,2035,4808,26420,0,postalcode-sub,PCR,POC,104 I 45 N,CONROE,77301,2720,MONTGOMERY,9367888377,CE,NC,51900,R_14,0,R_14,3136,R_14,52,R_14,2015
TX,TX0443,003,86.63,MALCOLM PURVIS LIBRARY-MAGNOLIA,00,00,00,-95.750785,30.210034,48,339,46056,518947,31,6903,2033,4808,26420,0,addresspoint,STD,NND,510 MELTON ST,MAGNOLIA,77354,8551,MONTGOMERY,9364427704,BR,NC,7200,R_14,0,R_14,2451,R_14,52,R_14,2015
TX,TX0443,004,86.65,RB TULLIS LIBRARY,00,00,00,-95.2274388,30.1331769,48,339,00000,518947,21,6925,2019,4808,26420,0,house,STD,NND,21569 US HWY 59,NEW CANEY,77357,8354,MONTGOMERY,9364427705,BR,NC,29600,R_14,0,R_14,3014,R_14,52,R_14,2015
TX,TX0443,005,86.66,SOUTH REGIONAL LIBRARY,00,00,00,-95.4656223,30.1624717,48,339,72656,518947,13,6917,1033,4808,26420,0,house,STD,NND,2101 LAKE ROBBINS DR,THE WOODLANDS,77380,1152,MONTGOMERY,9364427727,BR,NC,30000,R_14,0,R_14,3128,R_14,52,R_14,2015
TX,TX0443,006,86.64,CHARLES B STEWART-WEST BRANCH LIBRARY,00,00,00,-95.6914841,30.3934557,48,339,49128,518947,41,6943.01,2054,4808,26420,0,house,STD,NND,202 BESSIE PRICE OWENS DR,MONTGOMERY,77356,1219,MONTGOMERY,9364427718,BR,NC,14560,R_14,0,R_14,2847,R_14,52,R_14,2015
TX,TX0443,007,86.67,RF MEADOR BRANCH LIBRARY,00,00,00,-95.486958,30.422256,48,339,79408,518947,22,6941.01,1012,4808,26420,0,addresspoint,STD,NND,709 W MONTGOMERY ST,WILLIS,77378,8682,MONTGOMERY,9364427740,BR,NC,6000,R_14,0,R_14,2698,R_14,52,R_14,2015
TX,TX0443,008,86.363,GEORGE & CYNTHIA WOODS MITCHELL LIBRARY,00,00,00,-95.561854,30.182228,48,339,72656,518947,41,6906.02,2058,4808,26420,0,addresspoint,STD,NND,8125 ASHLANE WAY,THE WOODLANDS,77382,2325,MONTGOMERY,9364427728,BR,NC,30116,R_14,0,R_14,3130,R_14,52,R_14,2015
TX,TX0444,002,87,COPPERAS COVE PUBLIC LIBRARY,00,00,00,-97.9034541,31.1206398,48,099,16624,75562,22,108.04,3009,4825,28660,0,house,STD,NND,501 S MAIN ST,COPPERAS COVE,76522,2241,CORYELL,2545473826,CE,NC,19250,R_14,0,R_14,2496,R_14,52,R_14,2015
TX,TX0445,002,88,CORPUS CHRISTI PUBLIC LIBRARIES,00,00,00,-97.399143,27.793209,48,355,17000,356221,11,64,2144,4827,18580,0,addresspoint,STD,NND,805 COMANCHE ST,CORPUS CHRISTI,78401,2715,NUECES,3618267070,CE,CC,50000,R_14,0,R_14,2024,R_14,52,R_14,2015
TX,TX0445,003,88.71,JANET F HARTE PUBLIC LIBRARY,00,00,00,-97.2975053,27.6442497,48,355,17000,356221,11,31.01,1016,4827,18580,0,house,STD,NND,2629 WALDRON RD,CORPUS CHRISTI,78418,4708,NUECES,3619376569,BR,CC,13500,R_14,0,R_14,3116,R_14,52,R_14,2015
TX,TX0445,004,88.69,BEN F MCDONALD PUBLIC LIBRARY,00,00,00,-97.431489,27.758979,48,355,17000,356221,11,16.02,3016,4827,18580,0,addresspoint,STD,NND,4044 GREENWOOD DR,CORPUS CHRISTI,78416,1906,NUECES,3618262356,BR,CC,13000,R_14,0,R_14,2742,R_14,52,R_14,2015
TX,TX0445,005,88.70,OWEN R HOPKINS PUBLIC LIBRARY,00,00,00,-97.573128,27.841826,48,355,17000,356221,11,36.03,2010,4827,18580,0,addresspoint,STD,NND,3202 MCKINZIE RD,CORPUS CHRISTI,78410,2442,NUECES,3618262350,BR,CC,12771,R_14,0,R_14,2742,R_14,52,R_14,2015
TX,TX0445,006,88.68,NEYLAND PUBLIC LIBRARY,00,00,00,-97.384245,27.728369,48,355,17000,356221,11,24,1011,4827,18580,0,addresspoint,STD,NND,1230 CARMEL PKWY,CORPUS CHRISTI,78411,2908,NUECES,3618262370,BR,CC,17000,R_14,0,R_14,2742,R_14,52,R_14,2015
TX,TX0445,008,88.376,DR CLOTILDE P GARCIA PUBLIC LIBRARY,00,00,00,-97.3808052,27.6681966,48,355,17000,356221,11,54.15,1002,4827,18580,0,house,ADV,NND,5930 BROCKHAMPTON DR,CORPUS CHRISTI,78414,3638,NUECES,3618262360,BR,CC,12000,R_14,0,R_14,3092,R_14,52,R_14,2015
TX,TX0446,002,89,MICKEY REILY PUBLIC LIBRARY,00,00,00,-94.8252173,30.9917772,48,373,17036,46079,43,2104,1037,4836,0,0,house,STD,NND,604 S MATHEWS ST,CORRIGAN,75939,2645,POLK,9363984156,CE,NO,5400,R_14,0,R_14,1845,R_14,49,R_14,2015
TX,TX0447,002,9,AMARILLO PUBLIC LIBRARY,00,00,00,-101.83224,35.209154,48,375,03000,121627,12,154,1087,4813,11100,0,addresspoint,STD,NND,413 E 4TH AVE,AMARILLO,79101,1523,POTTER,8063783050,CE,CC,63262,R_14,0,R_14,3543,R_14,52,R_14,2015
TX,TX0447,003,9.7,EAST BRANCH LIBRARY,00,00,00,-101.811961,35.185641,48,375,03000,121627,12,107,1017,4813,11100,0,postalcode-sub,PCR,POC,2232 E 27TH AVE,AMARILLO,79103,4302,POTTER,8063421589,BR,CC,10000,R_14,0,R_14,3226,R_14,52,R_14,2015
TX,TX0447,004,9.6,NORTH BRANCH LIBRARY,00,00,00,-101.8165072,35.2364206,48,375,03000,121627,12,128,2001,4813,11100,0,house,STD,NND,1504 NE 24TH AVE,AMARILLO,79107,6640,POTTER,8063817931,BR,CC,10000,R_14,0,R_14,3226,R_14,52,R_14,2015
TX,TX0447,005,9.5,SOUTHWEST BRANCH LIBRARY,00,00,00,-101.9150752,35.1616472,48,381,03000,128220,12,216.05,1001,4813,11100,0,house,STD,NND,6801 W 45TH AVE,AMARILLO,79109,5014,POTTER,8063592094,BR,CC,20000,R_14,0,R_14,3533,R_14,52,R_14,2015
TX,TX0447,006,9.331,NORTHWEST BRANCH LIBRARY,00,00,00,-101.9044795,35.205969,48,375,03000,121627,12,133,1008,4813,11100,0,house,STD,NND,6100 SW 9TH AVE,AMARILLO,79106,0700,POTTER,8063592035,BR,CC,15536,R_14,0,R_14,3226,R_14,52,R_14,2015
TX,TX0448,002,90,CORSICANA PUBLIC LIBRARY,00,00,00,-96.4659265,32.0925303,48,349,17060,48195,32,9708,1046,4806,18620,1,house,STD,NND,100 N 12TH ST,CORSICANA,75110,5205,NAVARRO,9036544810,CE,NO,17500,R_14,0,R_14,2496,R_14,52,R_14,2015
TX,TX0449,002,91,ALEXANDER MEMORIAL LIBRARY,00,00,00,-99.2344933,28.4358199,48,283,17216,7474,33,9503,3030,4823,0,0,house,STD,NND,201 CENTER ST,COTULLA,78014,2255,LA SALLE,8308792601,CE,NO,5600,R_14,0,R_14,1477,R_14,52,R_14,2015
TX,TX0449,003,91.400,ENCINAL LIBRARY,00,06,00,-99.3612081,28.043236,48,283,00000,7474,43,9503,2405,4828,0,0,street,DGL,POC,403 ENCINAL BLVD,ENCINAL,78019,M,LA SALLE,9569487228,BR,NO,1000,R_14,0,R_14,880,R_14,38,R_14,2015
TX,TX0450,002,92,CRANE COUNTY LIBRARY,00,00,00,-102.3512544,31.3963601,48,103,17516,4950,32,9501,2001,4823,0,0,house,STD,NND,701 S ALFORD ST,CRANE,79731,2521,CRANE,4325581142,CE,NO,5226,R_14,0,R_14,1746,R_14,52,R_14,2015
TX,TX0451,002,93,JH WOOTTERS CROCKETT PUBLIC LIBRARY,00,00,00,-95.4548813,31.3184075,48,225,17744,22741,33,9503,2019,4808,0,0,house,STD,NND,709 E HOUSTON AVE,CROCKETT,75835,2124,HOUSTON,9365443089,CE,NO,14676,R_14,0,R_14,2054,R_14,52,R_14,2015
TX,TX0452,002,94,CROSBY COUNTY LIBRARY,00,00,00,-101.2382959,33.6588812,48,107,17768,5899,43,9501,3004,4819,31180,0,house,STD,NND,114 W ASPEN ST,CROSBYTON,79322,2502,CROSBY,8066752673,CE,NC,6230,R_14,0,R_14,1358,R_14,51,R_14,2015
TX,TX0452,003,94.72,LORENZO LIBRARY,00,00,00,-101.5366537,33.6705636,48,107,44032,5899,42,9503,1129,4819,31180,0,house,STD,NND,409 VAN BUREN AVE,LORENZO,79343,M,CROSBY,8066345639,BR,NC,1305,R_14,0,R_14,803,R_14,51,R_14,2015
TX,TX0452,004,94.73,RALLS LIBRARY,00,00,00,-101.3842331,33.6791774,48,107,60356,5899,42,9502,2086,4819,31180,0,street,DGL,POC,813 MAIN,RALLS,79357,M,CROSBY,8062532755,BR,NC,4000,R_14,0,R_14,1604,R_14,51,R_14,2015
TX,TX0453,002,95,CROSS PLAINS PUBLIC LIBRARY,00,00,00,-99.1654781,32.1257039,48,059,17816,13513,43,302,4045,4811,10180,0,house,STD,NND,149 N MAIN ST,CROSS PLAINS,76443,M,CALLAHAN,2547257722,CE,NC,4248,R_14,0,R_14,965,R_14,52,R_14,2015
TX,TX0455,002,97,CUERO PUBLIC LIBRARY,00,00,00,-97.2901035,29.0898924,48,123,18092,20684,32,9703,4051,4834,0,0,house,STD,NND,207 E MAIN ST,CUERO,77954,3048,DEWITT,3612752864,CE,NO,7500,R_14,0,R_14,2397,R_14,52,R_14,2015
TX,TX0456,002,98,DAINGERFIELD PUBLIC LIBRARY,00,00,00,-94.7206282,33.0320026,48,343,18464,12743,32,9503,1062,4804,0,0,house,STD,NND,207 JEFFERSON ST,DAINGERFIELD,75638,1713,MORRIS,9036452823,CE,NO,2000,R_14,0,R_14,1680,R_14,52,R_14,2015
TX,TX0457,002,99,DALLAM-HARTLEY COUNTY LIBRARY,00,00,00,-102.5232332,36.0620994,48,111,18524,7135,33,9503,4009,4813,0,0,house,STD,NND,420 DENROCK AVE,DALHART,79022,2628,DALLAM,8062442761,CE,NO,3240,R_14,0,R_14,1960,R_14,49,R_14,2015
