GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSA,ANRCA,CBSAA,CSAA,METDIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEO_ID,BTTRA,BTBGA,TL_GEO_ID,NAME_E,AUO6E001,AUO7E001,AUO7E002,AUO7E003,AUO7E004,AUO7E005,AUO7E006,AUO7E007,AUO7E008,AUO7E009,AUO7E010,AUQ8E001,AUQ8E002,AUQ8E003,AUQ8E004,AUQ8E005,AUQ8E006,AUQ8E007,AUQ8E008,AUQ8E009,AUQ8E010,AUQ8E011,AUQ8E012,AUQ8E013,AUQ8E014,AUQ8E015,AUQ8E016,AUQ8E017,AUQ8E018,AUQ8E019,AUQ8E020,AUQ8E021,AUQ8E022,AUQ8E023,AUQ8E024,AUQ8E025,AURUE001,NAME_M,AUO6M001,AUO7M001,AUO7M002,AUO7M003,AUO7M004,AUO7M005,AUO7M006,AUO7M007,AUO7M008,AUO7M009,AUO7M010,AUQ8M001,AUQ8M002,AUQ8M003,AUQ8M004,AUQ8M005,AUQ8M006,AUQ8M007,AUQ8M008,AUQ8M009,AUQ8M010,AUQ8M011,AUQ8M012,AUQ8M013,AUQ8M014,AUQ8M015,AUQ8M016,AUQ8M017,AUQ8M018,AUQ8M019,AUQ8M020,AUQ8M021,AUQ8M022,AUQ8M023,AUQ8M024,AUQ8M025,AURUM001
"G7200470","2020-2024","PR",,,"Puerto Rico","72","Corozal Municipio","047",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72047",,,"72047","Corozal Municipio, Puerto Rico",34444,34444,6704,2154,31,22,0,7888,17645,14650,2995,25277,745,0,0,312,41,324,286,214,535,465,496,972,430,607,165,7056,300,576,3448,2982,4234,997,70,22,23797,"Corozal Municipio, Puerto Rico",-555555555,-555555555,1287,596,51,37,33,1593,1702,1652,911,-555555555,350,33,33,204,37,157,168,136,242,241,242,299,190,262,121,631,187,313,553,655,629,347,97,37,3102
"G7200490","2020-2024","PR",,,"Puerto Rico","72","Culebra Municipio","049",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72049",,,"72049","Culebra Municipio, Puerto Rico",1387,1387,88,0,0,0,0,1255,44,44,0,948,21,0,0,0,0,8,8,0,0,0,13,45,0,0,0,433,10,11,126,101,147,25,0,0,29630,"Culebra Municipio, Puerto Rico",246,246,63,15,15,15,15,242,34,34,15,168,26,15,15,15,15,12,12,15,15,15,20,32,15,15,15,122,14,16,56,54,67,29,15,15,7604
"G7200510","2020-2024","PR",,,"Puerto Rico","72","Dorado Municipio","051",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72051",,,"72051","Dorado Municipio, Puerto Rico",35810,35810,6077,1605,34,64,0,7756,20274,18723,1551,26023,305,0,0,75,95,210,269,55,561,206,409,572,263,482,149,5558,325,297,2887,2681,7317,2215,590,502,36391,"Dorado Municipio, Puerto Rico",-555555555,-555555555,1140,557,42,60,33,1159,1469,1391,602,-555555555,173,33,33,97,79,117,151,45,215,108,183,234,147,261,88,753,168,198,548,495,902,419,187,196,4455
"G7200530","2020-2024","PR",,,"Puerto Rico","72","Fajardo Municipio","053",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72053",,,"72053","Fajardo Municipio, Puerto Rico",31489,31489,3375,1461,0,181,0,11169,15303,14876,427,23454,311,11,0,60,38,66,128,240,359,583,302,595,232,205,172,7008,675,453,2549,2711,5225,1182,197,152,25563,"Fajardo Municipio, Puerto Rico",-555555555,-555555555,562,354,33,142,33,1136,1190,1216,313,-555555555,136,17,33,63,42,62,80,159,156,202,151,176,111,83,106,559,231,166,357,366,551,274,128,107,2524
"G7200540","2020-2024","PR",,,"Puerto Rico","72","Florida Municipio","054",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72054",,,"72054","Florida Municipio, Puerto Rico",11532,11532,1088,111,0,126,0,2438,7769,7470,299,8081,317,0,0,39,93,145,179,62,310,56,170,199,10,125,66,2316,220,0,1081,889,1312,405,87,0,22332,"Florida Municipio, Puerto Rico",-555555555,-555555555,483,126,24,123,24,720,734,721,202,192,170,24,24,63,106,116,105,72,171,79,111,118,17,118,70,405,117,24,338,273,314,191,101,24,2429
"G7200550","2020-2024","PR",,,"Puerto Rico","72","Guánica Municipio","055",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72055",,,"72055","GuÃ¡nica Municipio, Puerto Rico",12855,12855,7770,280,0,4,0,3722,1079,962,117,9624,85,0,0,51,57,129,105,92,200,155,412,653,255,279,137,3563,156,76,734,967,1118,395,4,1,17633,"GuÃ¡nica Municipio, Puerto Rico",-555555555,-555555555,655,144,24,7,24,566,282,273,90,-555555555,53,24,24,52,41,56,49,67,92,68,147,173,120,103,83,415,80,41,193,178,228,134,7,4,1432
"G7200570","2020-2024","PR",,,"Puerto Rico","72","Guayama Municipio","057",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72057",,,"72057","Guayama Municipio, Puerto Rico",35298,35298,12352,2975,59,0,0,5854,14058,13107,951,25858,402,0,0,97,206,175,171,277,483,420,674,596,502,548,327,8174,676,779,2112,2724,4253,1467,237,558,20402,"Guayama Municipio, Puerto Rico",-555555555,-555555555,1290,593,69,33,33,1112,1300,1160,535,-555555555,158,33,33,78,119,96,78,120,166,141,198,185,156,198,118,725,201,223,415,492,517,338,128,310,1517
"G7200590","2020-2024","PR",,,"Puerto Rico","72","Guayanilla Municipio","059",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72059",,,"72059","Guayanilla Municipio, Puerto Rico",17141,17141,12913,436,34,0,0,2332,1426,1319,107,12681,319,7,0,69,60,63,75,169,263,237,269,303,194,330,130,3286,350,175,879,2443,2384,553,68,55,23915,"Guayanilla Municipio, Puerto Rico",-555555555,-555555555,669,168,53,24,24,560,402,421,82,-555555555,112,12,24,65,45,50,40,101,106,113,150,135,98,144,86,383,149,84,226,369,323,163,44,49,2978
"G7200610","2020-2024","PR",,,"Puerto Rico","72","Guaynabo Municipio","061",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72061",,,"72061","Guaynabo Municipio, Puerto Rico",89378,89378,19301,3635,376,243,0,25783,40040,38425,1615,69777,804,0,0,153,109,494,505,712,950,920,917,1346,479,807,842,9992,1828,748,6962,5976,20924,8411,3721,2177,46731,"Guaynabo Municipio, Puerto Rico",-555555555,-555555555,1657,619,207,155,36,2064,1982,1993,556,-555555555,255,36,36,107,74,215,223,214,257,242,248,309,162,218,247,752,499,193,685,685,1011,710,492,418,2433
"G7200630","2020-2024","PR",,,"Puerto Rico","72","Gurabo Municipio","063",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72063",,,"72063","Gurabo Municipio, Puerto Rico",40228,40228,9337,2736,116,66,0,12191,15782,14251,1531,29755,298,0,0,0,134,254,289,322,535,613,412,593,382,522,246,5953,1224,302,3524,3097,7834,2219,536,466,42216,"Gurabo Municipio, Puerto Rico",-555555555,-555555555,1182,702,133,68,33,1641,1618,1474,599,-555555555,142,33,33,33,79,150,146,174,249,194,154,203,196,213,133,639,297,176,560,486,804,408,248,224,3622
"G7200650","2020-2024","PR",,,"Puerto Rico","72","Hatillo Municipio","065",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72065",,,"72065","Hatillo Municipio, Puerto Rico",38157,38157,20842,1320,143,0,0,6006,9846,9427,419,29290,373,9,0,88,363,432,642,467,498,640,602,1304,478,419,195,7228,280,81,1842,4158,6451,2147,216,377,28146,"Hatillo Municipio, Puerto Rico",-555555555,-555555555,1667,480,129,33,33,1355,1458,1387,360,-555555555,169,14,33,98,198,174,253,226,223,273,239,417,228,217,121,842,155,91,433,635,807,480,124,225,2619
"G7200670","2020-2024","PR",,,"Puerto Rico","72","Hormigueros Municipio","067",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72067",,,"72067","Hormigueros Municipio, Puerto Rico",15441,15441,5771,667,0,0,0,7746,1257,1105,152,12071,251,0,0,27,80,159,70,129,409,169,237,276,104,214,75,3096,481,163,1269,1197,2904,553,54,154,26828,"Hormigueros Municipio, Puerto Rico",-555555555,-555555555,655,250,24,24,24,704,300,267,128,-555555555,126,24,24,34,67,89,63,83,145,81,105,114,81,106,72,355,186,86,265,226,341,168,43,108,1969
"G7200690","2020-2024","PR",,,"Puerto Rico","72","Humacao Municipio","069",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72069",,,"72069","Humacao Municipio, Puerto Rico",50100,50100,2718,1073,0,107,0,43340,2862,2694,168,38106,487,0,20,102,198,100,607,437,818,487,766,1221,790,623,185,13239,369,161,3077,3883,7365,2364,351,456,27038,"Humacao Municipio, Puerto Rico",-555555555,-555555555,510,351,36,119,36,879,540,527,113,-555555555,189,36,32,84,110,81,249,177,230,202,292,350,256,209,145,838,134,88,491,451,768,487,132,186,1770
"G7200710","2020-2024","PR",,,"Puerto Rico","72","Isabela Municipio","071",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72071",,,"72071","Isabela Municipio, Puerto Rico",42890,42890,20086,2450,36,36,29,12176,8077,7409,668,32593,673,0,1,122,111,455,234,494,862,825,922,1158,632,839,278,8952,1024,401,2692,4099,6092,1420,223,84,23266,"Isabela Municipio, Puerto Rico",-555555555,-555555555,1744,641,42,41,47,1527,1202,1102,364,-555555555,294,33,2,139,81,231,103,238,340,299,327,283,239,304,152,949,354,173,543,616,767,430,198,59,2479
"G7200730","2020-2024","PR",,,"Puerto Rico","72","Jayuya Municipio","073",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72073",,,"72073","Jayuya Municipio, Puerto Rico",14566,14566,8111,252,0,31,0,4639,1533,1363,170,10553,452,0,0,134,84,75,137,70,255,34,122,185,75,68,54,3079,570,130,1745,1022,1747,467,33,15,21796,"Jayuya Municipio, Puerto Rico",-555555555,-555555555,913,272,24,48,24,851,627,600,208,-555555555,237,24,24,126,75,74,84,68,192,41,89,130,71,78,62,450,194,102,373,212,423,211,52,25,3882
"G7200750","2020-2024","PR",,,"Puerto Rico","72","Juana Díaz Municipio","075",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72075",,,"72075","Juana DÃ­az Municipio, Puerto Rico",46156,46156,3610,1643,9,2,0,1882,39010,38807,203,33767,656,7,0,212,277,304,422,269,1211,417,764,1061,387,1110,278,8953,237,217,3109,4249,7187,2119,178,143,24852,"Juana DÃ­az Municipio, Puerto Rico",-555555555,-555555555,731,570,11,4,33,588,993,999,92,-555555555,229,10,33,115,141,120,220,119,269,163,261,267,142,267,196,743,99,126,433,588,658,397,109,104,1780
"G7200770","2020-2024","PR",,,"Puerto Rico","72","Juncos Municipio","077",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72077",,,"72077","Juncos Municipio, Puerto Rico",36829,36829,10066,5798,34,51,0,12096,8784,4440,4344,26763,258,0,0,87,221,206,288,219,782,245,620,1206,557,683,72,7807,575,172,2836,3616,4858,1191,39,225,29863,"Juncos Municipio, Puerto Rico",-555555555,-555555555,1196,1176,56,64,33,1386,1485,1072,1229,-555555555,145,33,33,92,140,127,156,122,295,116,184,329,284,267,75,676,229,139,457,612,644,379,63,133,2763
"G7200790","2020-2024","PR",,,"Puerto Rico","72","Lajas Municipio","079",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72079",,,"72079","Lajas Municipio, Puerto Rico",23035,23035,13216,687,20,0,0,6216,2896,2684,212,17685,385,0,0,50,56,290,159,349,869,242,363,927,164,549,15,4436,527,308,1889,2202,3054,683,121,47,19695,"Lajas Municipio, Puerto Rico",-555555555,-555555555,1140,433,32,29,29,1044,797,801,139,-555555555,197,29,29,57,91,142,95,172,343,113,181,336,123,300,19,570,233,165,441,489,550,267,110,57,1928
"G7200810","2020-2024","PR",,,"Puerto Rico","72","Lares Municipio","081",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72081",,,"72081","Lares Municipio, Puerto Rico",27855,27855,19162,626,14,16,0,3137,4900,4616,284,21176,773,0,0,461,163,542,619,536,853,489,345,1045,214,294,144,4695,372,508,2354,2265,3364,986,18,136,18917,"Lares Municipio, Puerto Rico",-555555555,-555555555,984,337,22,25,29,640,809,831,184,-555555555,212,29,29,146,80,168,183,204,218,171,135,246,163,140,83,499,140,178,361,373,444,242,20,104,1377
"G7200830","2020-2024","PR",,,"Puerto Rico","72","Las Marías Municipio","083",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72083",,,"72083","Las MarÃ­as Municipio, Puerto Rico",8744,8744,5740,250,0,0,0,2095,659,622,37,6441,120,0,0,41,77,170,105,231,269,345,185,309,30,140,58,2248,170,29,152,793,824,119,0,26,16314,"Las MarÃ­as Municipio, Puerto Rico",-555555555,-555555555,571,242,22,22,22,487,282,287,47,113,90,22,22,36,57,81,68,95,112,153,83,113,35,95,50,286,103,26,68,190,174,77,22,31,1646
"G7200850","2020-2024","PR",,,"Puerto Rico","72","Las Piedras Municipio","085",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72085",,,"72085","Las Piedras Municipio, Puerto Rico",34951,34951,1252,460,12,29,0,32245,953,945,8,26069,259,0,0,47,142,409,476,147,714,445,352,714,267,332,40,6131,88,148,4279,3424,5456,1979,71,149,25232,"Las Piedras Municipio, Puerto Rico",-555555555,-555555555,486,223,18,46,33,685,350,350,13,-555555555,123,33,33,48,139,215,223,106,261,201,169,289,205,159,47,665,71,108,634,511,578,421,63,110,3809
"G7200870","2020-2024","PR",,,"Puerto Rico","72","Loíza Municipio","087",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72087",,,"72087","LoÃ­za Municipio, Puerto Rico",22768,22768,1905,7787,25,50,0,9531,3470,3374,96,17016,421,0,0,67,94,148,89,140,291,451,352,772,260,449,146,5333,718,196,1358,2503,2679,443,48,58,24272,"LoÃ­za Municipio, Puerto Rico",-555555555,-555555555,419,847,30,45,29,910,490,485,83,-555555555,152,29,29,67,65,84,64,90,144,181,129,205,131,168,70,382,196,82,247,321,334,130,54,53,2402
"G7200890","2020-2024","PR",,,"Puerto Rico","72","Luquillo Municipio","089",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72089",,,"72089","Luquillo Municipio, Puerto Rico",17532,17532,1552,783,50,128,0,6988,8031,7878,153,13177,277,0,0,30,54,73,155,124,259,176,346,432,238,234,131,3810,594,76,1346,1633,2153,718,109,209,24225,"Luquillo Municipio, Puerto Rico",-555555555,-555555555,369,254,80,153,24,686,782,786,113,-555555555,164,24,24,46,54,57,98,118,128,127,145,139,120,125,79,406,200,59,278,299,353,210,84,111,1625
"G7200910","2020-2024","PR",,,"Puerto Rico","72","Manatí Municipio","091",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72091",,,"72091","ManatÃ­ Municipio, Puerto Rico",38943,38943,4063,818,0,9,0,6671,27382,26567,815,29113,825,0,0,154,152,249,578,260,1167,630,647,833,298,1191,136,7505,607,389,2872,3473,5409,1423,108,207,22683,"ManatÃ­ Municipio, Puerto Rico",-555555555,-555555555,705,415,33,14,33,939,1210,1251,473,-555555555,292,33,33,105,77,109,236,120,228,278,223,240,106,346,80,675,191,180,499,414,580,367,82,109,1836
"G7200930","2020-2024","PR",,,"Puerto Rico","72","Maricao Municipio","093",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72093",,,"72093","Maricao Municipio, Puerto Rico",4988,4988,3296,0,0,12,0,1281,399,369,30,3827,148,0,0,73,34,103,93,68,272,153,228,220,19,99,77,1118,81,17,254,258,353,159,0,0,21302,"Maricao Municipio, Puerto Rico",246,246,375,15,15,19,15,334,221,209,49,157,81,15,15,60,40,66,66,74,99,83,115,91,31,70,74,200,56,27,105,105,120,97,15,15,2952
"G7200950","2020-2024","PR",,,"Puerto Rico","72","Maunabo Municipio","095",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72095",,,"72095","Maunabo Municipio, Puerto Rico",10399,10399,760,379,0,0,0,8144,1116,1061,55,8001,168,16,0,50,176,135,104,95,159,124,206,338,213,287,5,2240,213,163,1024,1130,865,236,10,44,18045,"Maunabo Municipio, Puerto Rico",-555555555,-555555555,331,199,24,24,24,526,387,379,48,-555555555,132,26,24,58,127,93,76,83,85,83,125,139,123,192,9,356,114,116,283,283,254,168,16,68,3623
"G7200970","2020-2024","PR",,,"Puerto Rico","72","Mayagüez Municipio","097",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72097",,,"72097","MayagÃ¼ez Municipio, Puerto Rico",70828,70828,9116,1677,80,171,0,51555,8229,7314,915,48642,930,22,0,188,266,475,766,445,1457,1470,1286,2551,639,758,391,11693,2613,475,5196,3760,8945,2606,679,1031,18295,"MayagÃ¼ez Municipio, Puerto Rico",-555555555,-555555555,915,448,69,178,36,1388,935,870,306,-555555555,248,25,36,96,134,183,214,161,232,291,292,393,207,189,136,737,398,134,437,529,731,369,190,257,805
"G7200990","2020-2024","PR",,,"Puerto Rico","72","Moca Municipio","099",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72099",,,"72099","Moca Municipio, Puerto Rico",37424,37424,28742,1185,116,0,0,3937,3444,3175,269,27593,658,42,0,52,96,352,590,418,1217,398,1103,867,439,709,260,8080,651,210,2028,2618,5135,1239,144,287,23586,"Moca Municipio, Puerto Rico",-555555555,-555555555,1231,490,175,33,33,847,761,736,192,-555555555,242,52,33,66,74,209,187,160,340,173,335,246,205,255,150,790,213,96,421,414,667,284,124,160,2487
"G7201010","2020-2024","PR",,,"Puerto Rico","72","Morovis Municipio","101",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72101",,,"72101","Morovis Municipio, Puerto Rico",28397,28397,5326,1269,14,0,0,4668,17120,14819,2301,20928,360,0,0,132,134,155,387,223,695,232,380,697,412,569,83,5940,317,368,2022,3142,3650,802,51,177,25003,"Morovis Municipio, Puerto Rico",-555555555,-555555555,949,458,23,29,29,937,1142,1206,830,-555555555,139,29,29,93,103,91,174,145,212,133,137,178,173,266,48,491,174,221,375,396,486,267,83,100,2217
"G7201030","2020-2024","PR",,,"Puerto Rico","72","Naguabo Municipio","103",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72103",,,"72103","Naguabo Municipio, Puerto Rico",23054,23054,1001,207,0,0,0,20064,1782,1777,5,16561,245,0,0,40,221,398,316,121,423,567,182,585,286,153,0,5941,346,66,979,1912,2866,737,115,62,23395,"Naguabo Municipio, Puerto Rico",-555555555,-555555555,404,192,29,29,29,766,605,604,9,-555555555,187,29,29,64,133,192,174,92,170,289,149,259,163,108,29,703,197,68,329,428,468,289,111,73,2653
"G7201050","2020-2024","PR",,,"Puerto Rico","72","Naranjito Municipio","105",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72105",,,"72105","Naranjito Municipio, Puerto Rico",29310,29310,6170,2129,0,30,0,2558,18423,17721,702,21836,420,0,0,71,259,446,300,466,613,559,718,1142,379,453,41,6233,445,358,2044,2659,3364,713,0,153,22156,"Naranjito Municipio, Puerto Rico",-555555555,-555555555,1585,1075,29,55,29,854,1628,1679,466,-555555555,162,29,29,66,154,215,205,240,227,244,259,284,196,193,47,854,215,176,577,582,614,288,29,138,1628
"G7201070","2020-2024","PR",,,"Puerto Rico","72","Orocovis Municipio","107",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72107",,,"72107","Orocovis Municipio, Puerto Rico",21309,21309,4489,1442,0,0,0,3704,11674,9488,2186,15587,589,0,0,29,150,357,302,330,538,320,262,530,351,212,55,4682,235,135,1558,1886,2454,553,59,0,20302,"Orocovis Municipio, Puerto Rico",-555555555,-555555555,857,568,29,29,29,786,972,919,655,-555555555,244,29,29,28,79,131,95,114,191,119,97,162,182,98,50,474,123,81,257,313,477,144,89,29,2558
"G7201090","2020-2024","PR",,,"Puerto Rico","72","Patillas Municipio","109",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72109",,,"72109","Patillas Municipio, Puerto Rico",15563,15563,879,604,0,0,0,12587,1493,1445,48,12025,304,0,0,92,0,211,163,150,351,276,105,257,65,288,82,3363,214,189,1689,1544,1809,783,37,53,24396,"Patillas Municipio, Puerto Rico",-555555555,-555555555,263,252,24,24,24,577,481,490,77,-555555555,134,24,24,101,24,114,102,127,129,137,72,129,65,143,76,401,109,115,273,284,298,238,59,59,2792
"G7201110","2020-2024","PR",,,"Puerto Rico","72","Peñuelas Municipio","111",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72111",,,"72111","PeÃ±uelas Municipio, Puerto Rico",19853,19853,15603,596,0,58,0,2324,1272,1207,65,14263,479,0,0,142,46,279,129,328,435,248,269,733,307,305,14,3743,219,175,833,2001,2996,458,37,87,22697,"PeÃ±uelas Municipio, Puerto Rico",-555555555,-555555555,895,499,24,93,24,631,465,420,97,-555555555,225,24,24,124,52,140,121,201,150,111,133,270,180,145,16,429,117,105,215,378,501,158,46,61,2107
"G7201130","2020-2024","PR",,,"Puerto Rico","72","Ponce Municipio","113",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72113",,,"72113","Ponce Municipio, Puerto Rico",132760,132760,34484,5675,103,120,0,14892,77486,75139,2347,97612,1676,16,13,243,512,904,1063,888,2180,1264,2109,2947,1127,2163,933,27280,1463,1875,9841,10190,19878,5755,1452,1840,19877,"Ponce Municipio, Puerto Rico",-555555555,-555555555,1963,871,68,98,36,1529,2142,2171,538,-555555555,306,26,21,117,154,180,237,253,343,263,371,415,240,393,210,1042,258,349,675,874,974,667,227,354,826
"G7201150","2020-2024","PR",,,"Puerto Rico","72","Quebradillas Municipio","115",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72115",,,"72115","Quebradillas Municipio, Puerto Rico",23409,23409,12565,713,121,0,0,6439,3571,3525,46,17615,291,0,0,55,95,267,176,419,713,324,493,581,374,571,140,4340,367,123,1274,3473,2758,641,21,119,24640,"Quebradillas Municipio, Puerto Rico",-555555555,-555555555,1095,345,104,29,29,1058,1013,1009,46,-555555555,185,29,29,65,120,169,136,235,309,161,199,217,212,220,115,681,162,107,383,585,505,262,36,108,4238
"G7201170","2020-2024","PR",,,"Puerto Rico","72","Rincón Municipio","117",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72117",,,"72117","RincÃ³n Municipio, Puerto Rico",15378,15378,3010,377,21,0,0,1057,10913,2009,8904,12153,325,0,0,49,137,273,182,321,686,173,234,483,273,186,35,2807,303,133,759,1954,2250,402,63,125,24447,"RincÃ³n Municipio, Puerto Rico",-555555555,-555555555,786,252,31,24,24,375,852,594,945,-555555555,177,24,24,49,102,132,114,170,266,81,108,205,109,90,44,385,128,111,189,421,388,142,75,117,2432
"G7201190","2020-2024","PR",,,"Puerto Rico","72","Río Grande Municipio","119",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72119",,,"72119","RÃ­o Grande Municipio, Puerto Rico",46051,46051,3337,5090,125,174,0,16553,20772,20304,468,34722,703,0,0,0,122,458,614,308,1062,508,732,1025,275,642,236,8804,1342,342,3448,4829,7002,1869,221,180,28943,"RÃ­o Grande Municipio, Puerto Rico",-555555555,-555555555,610,703,126,117,33,1241,1441,1433,267,-555555555,287,33,33,33,106,156,206,143,294,172,234,259,135,235,139,715,285,130,454,549,532,360,121,98,2356
"G7201210","2020-2024","PR",,,"Puerto Rico","72","Sabana Grande Municipio","121",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72121",,,"72121","Sabana Grande Municipio, Puerto Rico",22407,22407,12840,278,17,9,0,6542,2721,2439,282,16784,348,0,0,44,116,255,287,86,641,165,68,270,73,462,70,5844,482,254,1138,1395,4059,538,89,100,22065,"Sabana Grande Municipio, Puerto Rico",-555555555,-555555555,1062,145,21,14,29,966,520,440,206,-555555555,142,29,29,59,111,162,147,58,215,103,63,110,59,244,47,668,223,132,311,364,568,170,64,105,1782
"G7201230","2020-2024","PR",,,"Puerto Rico","72","Salinas Municipio","123",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72123",,,"72123","Salinas Municipio, Puerto Rico",25079,25079,1141,1001,40,0,0,1445,21452,21258,194,18525,399,0,0,29,168,182,242,121,322,263,208,607,428,345,125,7251,234,94,1892,1946,3032,519,47,71,21901,"Salinas Municipio, Puerto Rico",-555555555,-555555555,423,360,52,29,29,430,781,764,175,-555555555,164,29,29,34,95,104,118,77,108,144,96,194,208,148,73,541,105,60,309,391,358,173,40,59,1891
"G7201250","2020-2024","PR",,,"Puerto Rico","72","San Germán Municipio","125",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72125",,,"72125","San GermÃ¡n Municipio, Puerto Rico",31305,31305,20279,608,0,45,0,7154,3219,3091,128,23408,374,0,0,117,148,275,338,295,598,411,613,998,420,844,170,6869,570,145,1381,2636,4417,1236,171,382,18317,"San GermÃ¡n Municipio, Puerto Rico",-555555555,-555555555,999,305,33,52,33,917,710,695,135,-555555555,203,33,33,98,117,140,157,171,213,173,221,252,177,336,89,654,211,83,377,483,546,334,90,180,1584
"G7201270","2020-2024","PR",,,"Puerto Rico","72","San Juan Municipio","127",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72127",,,"72127","San Juan Municipio, Puerto Rico",336160,336160,77702,33372,906,683,19,99591,123887,111541,12346,254151,3963,58,21,465,739,1623,2577,1653,4048,2758,4451,5404,2476,2936,2166,50540,3713,4035,21972,30428,64810,24774,11303,7238,27992,"San Juan Municipio, Puerto Rico",-555555555,-555555555,3513,2205,300,310,29,2967,3738,3651,1495,-555555555,611,62,24,194,227,285,458,348,526,371,517,588,440,438,323,1894,577,522,1458,1501,1980,1328,985,642,1036
"G7201290","2020-2024","PR",,,"Puerto Rico","72","San Lorenzo Municipio","129",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72129",,,"72129","San Lorenzo Municipio, Puerto Rico",37431,37431,2022,643,8,85,0,32581,2092,1862,230,28337,635,18,10,26,221,460,521,399,797,627,563,1536,453,683,86,6496,433,302,4210,3640,4125,1507,314,275,22847,"San Lorenzo Municipio, Puerto Rico",-555555555,-555555555,542,304,12,135,33,844,551,514,135,-555555555,216,29,17,42,121,148,201,157,224,218,196,296,200,218,78,638,155,201,402,482,455,370,175,140,1829
"G7201310","2020-2024","PR",,,"Puerto Rico","72","San Sebastián Municipio","131",,,,,,,,,,,,,,,,,,,,,,,,,,"0500000US72131",,,"72131","San SebastiÃ¡n Municipio, Puerto Rico",39088,39088,25625,689,55,0,0,7951,4768,3748,1020,29617,643,0,41,256,187,747,580,574,984,677,1094,1243,562,628,399,6684,767,488,3035,3611,5175,1028,50,164,19920,"San SebastiÃ¡n Municipio, Puerto Rico",-555555555,-555555555,1276,433,47,33,33,1132,897,741,422,-555555555,227,33,68,146,136,228,271,227,281,255,327,317,217,200,177,653,254,180,461,628,705,317,49,97,1708
